scene,camera_id,repeat_id,variant,renderer_type,width,height,pixel_sample_cnt,area_light_sample_cnt,max_depth,seed,nn_search_radius,kdop_size,max_triangles_per_leaf,bin_count,build_time_ms,init_time_ms,memcopy_time_ms,morton_construction_time_ms,morton_sort_time_ms,nn_search_time_ms,match_and_classify_time_ms,prefix_scan_time_ms,merge_and_compact_time_ms,sobb_refit_time_ms,kernel_time_ms,node_count,inner_node_count,leaf_node_count,bvh_cost,memory_consumption_bytes,frame_time_s,raytracing_time_s,primary_ray_count,secondary_ray_count,shadow_ray_count,query_count,intersection_count,traversal_count,stats_path
Dragon,cam2,0,ploc,gpu,1024,768,32,2,8,42,25,32,4,16,14.345176696777344,2.457375,3.384662,0.032407,0.906753,0.217411,0.215741,5.670926,0.222867,0.0,7.63801,1742615,871307,871308,100.42399597167969,71474.453125,2.197530508041382,2.020477771759033,25165824,10801216,54006080,89934784,361295243,4160684766,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc/repeat_00/stats.json
Dragon,cam2,1,ploc,gpu,1024,768,32,2,8,43,25,32,4,16,14.479690551757812,2.509477,3.369649,0.033873,0.897394,0.240393,0.217907,5.723934,0.237735,0.0,7.725657,1742615,871307,871308,100.42399597167969,71474.453125,2.1876845359802246,2.013204336166382,25165824,10801216,54006080,89934784,361321794,4160912507,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc/repeat_01/stats.json
Dragon,cam2,2,ploc,gpu,1024,768,32,2,8,44,25,32,4,16,14.455245971679688,2.467711,3.375997,0.032197,0.917928,0.221538,0.213081,5.755715,0.22601,0.0,7.732159,1742615,871307,871308,100.42399597167969,71474.453125,2.195908784866333,2.0220065116882324,25165824,10801216,54006080,89934784,361326187,4160822191,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc/repeat_02/stats.json
Dragon,cam2,3,ploc,gpu,1024,768,32,2,8,45,25,32,4,16,14.38275146484375,2.456746,3.41916,0.034293,0.897534,0.22363,0.212035,5.659816,0.222034,0.0,7.62565,1742615,871307,871308,100.42399597167969,71474.453125,2.189093589782715,2.0155746936798096,25165824,10801216,54006080,89934784,361307727,4160795073,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc/repeat_03/stats.json
Dragon,cam2,4,ploc,gpu,1024,768,32,2,8,46,25,32,4,16,14.391900062561035,2.434886,3.403866,0.031987,0.892575,0.221118,0.224471,5.725323,0.225309,0.0,7.684866,1742615,871307,871308,100.42399597167969,71474.453125,2.1942138671875,2.0172581672668457,25165824,10801216,54006080,89934784,361319192,4160850052,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc/repeat_04/stats.json
Dragon,cam2,0,ploc_emc1,gpu,1024,768,32,2,8,42,25,32,4,16,14.444769859313965,2.538252,3.380327,0.031708,0.929312,0.217064,0.220701,5.676026,0.226638,0.0,7.678663,1742615,871307,871308,100.93843078613281,71474.453125,2.172562837600708,1.9971303939819336,25165824,10801216,54006080,89934784,356519266,4195853102,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1/repeat_00/stats.json
Dragon,cam2,1,ploc_emc1,gpu,1024,768,32,2,8,43,25,32,4,16,14.533608436584473,2.501864,3.410924,0.032826,0.884125,0.225308,0.211762,5.805234,0.218955,0.0,7.763876,1742615,871307,871308,100.93843078613281,71474.453125,2.172663688659668,1.9939570426940918,25165824,10801216,54006080,89934784,356523623,4195982303,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1/repeat_01/stats.json
Dragon,cam2,2,ploc_emc1,gpu,1024,768,32,2,8,44,25,32,4,16,14.466141700744629,2.485451,3.376848,0.042464,0.887896,0.218047,0.21092,5.749421,0.225094,0.0,7.705537,1742615,871307,871308,100.93843078613281,71474.453125,2.1680073738098145,1.988689661026001,25165824,10801216,54006080,89934784,356538436,4195954113,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1/repeat_02/stats.json
Dragon,cam2,3,ploc_emc1,gpu,1024,768,32,2,8,45,25,32,4,16,14.323384284973145,2.430625,3.397795,0.032476,0.880702,0.229707,0.212746,5.676785,0.221671,0.0,7.629066,1742615,871307,871308,100.93843078613281,71474.453125,2.1573615074157715,1.9792827367782593,25165824,10801216,54006080,89934784,356531878,4195950902,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1/repeat_03/stats.json
Dragon,cam2,4,ploc_emc1,gpu,1024,768,32,2,8,46,25,32,4,16,14.454407691955566,2.575616,3.386538,0.042813,0.934131,0.223637,0.210572,5.661149,0.225726,0.0,7.699688,1742615,871307,871308,100.93843078613281,71474.453125,2.1678569316864014,1.989466667175293,25165824,10801216,54006080,89934784,356529249,4195949172,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1/repeat_04/stats.json
Dragon,cam2,0,ploc_emc2,gpu,1024,768,32,2,8,42,25,32,4,16,14.503087043762207,2.515693,3.390245,0.040019,0.922397,0.215039,0.218816,5.753127,0.234111,0.0,7.756392,1742615,871307,871308,100.69798278808594,71474.453125,2.2639451026916504,2.0878615379333496,25165824,10801216,54006080,89934784,366200131,4232448306,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2/repeat_00/stats.json
Dragon,cam2,1,ploc_emc2,gpu,1024,768,32,2,8,43,25,32,4,16,14.39273738861084,2.542302,3.378865,0.040578,0.916251,0.218394,0.207505,5.664774,0.218457,0.0,7.6445,1742615,871307,871308,100.69798278808594,71474.453125,2.2454206943511963,2.0717928409576416,25165824,10801216,54006080,89934784,366216165,4232588058,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2/repeat_01/stats.json
Dragon,cam2,2,ploc_emc2,gpu,1024,768,32,2,8,44,25,32,4,16,14.337003707885742,2.489921,3.348834,0.040368,0.909617,0.217346,0.209736,5.702775,0.221605,0.0,7.669932,1742615,871307,871308,100.69798278808594,71474.453125,2.264508008956909,2.0905823707580566,25165824,10801216,54006080,89934784,366223442,4232548756,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2/repeat_02/stats.json
Dragon,cam2,3,ploc_emc2,gpu,1024,768,32,2,8,45,25,32,4,16,14.402864456176758,2.516391,3.384386,0.044769,0.899141,0.224263,0.224467,5.686356,0.219935,0.0,7.688088,1742615,871307,871308,100.69798278808594,71474.453125,2.2739381790161133,2.0942232608795166,25165824,10801216,54006080,89934784,366222671,4232544555,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2/repeat_03/stats.json
Dragon,cam2,4,ploc_emc2,gpu,1024,768,32,2,8,46,25,32,4,16,14.448610305786133,2.567864,3.386061,0.041206,0.961369,0.229088,0.21134,5.673858,0.221464,0.0,7.710092,1742615,871307,871308,100.69798278808594,71474.453125,2.255458116531372,2.080077886581421,25165824,10801216,54006080,89934784,366223388,4232536953,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2/repeat_04/stats.json
Dragon,cam2,0,ploc_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,34.70475387573242,2.470156,3.951643,0.033803,0.897045,0.241239,0.219721,5.722672,0.224328,0.737318,7.881408,1742615,871307,871308,119.36175537109375,78281.5390625,3.432941198348999,3.2277414798736572,25165824,10801280,54006400,89935168,241528497,3620957689,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_sobb/repeat_00/stats.json
Dragon,cam2,1,ploc_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,33.74876403808594,2.482797,3.934236,0.032896,0.917857,0.231736,0.227681,5.679728,0.222378,0.722581,7.843352,1742615,871307,871308,119.36175537109375,78281.5390625,3.4344561100006104,3.231191396713257,25165824,10801280,54006400,89935168,241534268,3621088734,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_sobb/repeat_01/stats.json
Dragon,cam2,2,ploc_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,33.567386627197266,2.478955,3.955824,0.03534,0.895439,0.223287,0.212528,5.727637,0.233965,0.716156,7.864441,1742615,871307,871308,119.36175537109375,78281.5390625,3.4400014877319336,3.236783981323242,25165824,10801280,54006400,89935168,241535567,3621002440,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_sobb/repeat_02/stats.json
Dragon,cam2,3,ploc_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,33.800235748291016,2.475115,3.954635,0.033663,0.89935,0.234534,0.219793,5.732944,0.224749,0.738155,7.894336,1742615,871307,871308,119.36175537109375,78281.5390625,3.436957359313965,3.228989601135254,25165824,10801280,54006400,89935168,241532306,3621008794,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_sobb/repeat_03/stats.json
Dragon,cam2,4,ploc_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,34.702449798583984,2.498652,3.971464,0.032756,0.892086,0.230961,0.216165,5.713039,0.230896,0.716504,7.851796,1742615,871307,871308,119.36175537109375,78281.5390625,3.458218812942505,3.254533290863037,25165824,10801280,54006400,89935168,241530211,3621049823,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_sobb/repeat_04/stats.json
Dragon,cam2,0,ploc_emc1_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,33.54301071166992,2.452486,3.96686,0.032895,0.885521,0.22146,0.21672,5.716318,0.223568,0.737527,7.853328,1742615,871307,871308,119.79247283935547,78281.5390625,3.3947839736938477,3.1904845237731934,25165824,10801216,54006080,89934784,240117786,3649066792,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1_sobb/repeat_00/stats.json
Dragon,cam2,1,ploc_emc1_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,33.52450180053711,2.419311,3.91371,0.033314,0.873857,0.221397,0.208615,5.816127,0.221957,0.712105,7.908857,1742615,871307,871308,119.79247283935547,78281.5390625,3.3853561878204346,3.178304433822632,25165824,10801216,54006080,89934784,240116117,3649155594,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1_sobb/repeat_01/stats.json
Dragon,cam2,2,ploc_emc1_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,33.60831069946289,2.412606,3.991859,0.033664,0.870435,0.233273,0.212803,5.724769,0.237811,0.774264,7.857519,1742615,871307,871308,119.79247283935547,78281.5390625,3.363043785095215,3.160538911819458,25165824,10801216,54006080,89934784,240116392,3649105334,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1_sobb/repeat_02/stats.json
Dragon,cam2,3,ploc_emc1_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,33.564029693603516,2.452346,3.993119,0.031917,0.873019,0.229286,0.21128,5.721695,0.219861,0.764346,7.82463,1742615,871307,871308,119.79247283935547,78281.5390625,3.3808693885803223,3.17760968208313,25165824,10801216,54006080,89934784,240122966,3649138591,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1_sobb/repeat_03/stats.json
Dragon,cam2,4,ploc_emc1_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,33.60719299316406,2.453673,3.930889,0.033384,0.893483,0.246543,0.222932,5.73762,0.232714,0.723489,7.906202,1742615,871307,871308,119.79247283935547,78281.5390625,3.402519941329956,3.1992454528808594,25165824,10801216,54006080,89934784,240117092,3649129768,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc1_sobb/repeat_04/stats.json
Dragon,cam2,0,ploc_emc2_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,34.636375427246094,2.518975,3.902397,0.041556,0.896835,0.222095,0.213649,5.704656,0.223074,0.733336,7.852007,1742615,871307,871308,119.62223052978516,78281.5390625,3.517449378967285,3.314422607421875,25165824,10801216,54006080,89934784,244500900,3704641822,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2_sobb/repeat_00/stats.json
Dragon,cam2,1,ploc_emc2_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,34.57316970825195,2.493133,3.885628,0.041346,0.902702,0.216718,0.219233,5.681537,0.217484,0.733197,7.82141,1742615,871307,871308,119.62223052978516,78281.5390625,3.533825397491455,3.331768274307251,25165824,10801216,54006080,89934784,244513128,3704730644,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2_sobb/repeat_01/stats.json
Dragon,cam2,2,ploc_emc2_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,33.82076644897461,2.522747,4.017356,0.044629,0.896416,0.225238,0.231869,5.824795,0.233407,0.769514,7.99532,1742615,871307,871308,119.62223052978516,78281.5390625,3.5038886070251465,3.3019912242889404,25165824,10801216,54006080,89934784,244513530,3704685378,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2_sobb/repeat_02/stats.json
Dragon,cam2,3,ploc_emc2_sobb,gpu,1024,768,32,2,8,45,25,32,4,16,33.7049674987793,2.531617,3.918034,0.041067,0.921629,0.240388,0.213717,5.674975,0.222946,0.769165,7.902578,1742615,871307,871308,119.62223052978516,78281.5390625,3.536538600921631,3.3295750617980957,25165824,10801216,54006080,89934784,244515345,3704703824,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2_sobb/repeat_03/stats.json
Dragon,cam2,4,ploc_emc2_sobb,gpu,1024,768,32,2,8,46,25,32,4,16,34.64594650268555,2.519604,3.923212,0.040509,0.897883,0.21707,0.213857,5.723303,0.228239,0.730402,7.884483,1742615,871307,871308,119.62223052978516,78281.5390625,3.505760669708252,3.301952600479126,25165824,10801216,54006080,89934784,244512840,3704704615,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Dragon/cam2/ploc_emc2_sobb/repeat_04/stats.json
Hairball,cam0,0,ploc,gpu,1024,768,32,2,8,42,25,32,4,16,33.249671936035156,5.406643,7.883437,0.035899,2.368676,0.507402,0.495664,14.088162,0.514375,0.0,18.955632,5760003,2880001,2880002,1042.20361328125,236250.125,4.87939977645874,4.388579845428467,25165824,0,48715136,73880960,1334927223,7829811152,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc/repeat_00/stats.json
Hairball,cam0,1,ploc,gpu,1024,768,32,2,8,43,25,32,4,16,31.83733558654785,5.415303,7.711704,0.034642,2.391933,0.495376,0.481697,14.028663,0.508097,0.0,18.883896,5760003,2880001,2880002,1042.20361328125,236250.125,4.864004611968994,4.368839263916016,25165824,0,48715136,73880960,1334845700,7829589441,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc/repeat_01/stats.json
Hairball,cam0,2,ploc,gpu,1024,768,32,2,8,44,25,32,4,16,32.01605987548828,5.376471,7.794246,0.036247,2.376847,0.498875,0.491194,14.081099,0.525348,0.0,18.984598,5760003,2880001,2880002,1042.20361328125,236250.125,4.883852958679199,4.383819103240967,25165824,0,48715136,73880960,1334409572,7828010424,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc/repeat_02/stats.json
Hairball,cam0,3,ploc,gpu,1024,768,32,2,8,45,25,32,4,16,32.036312103271484,5.389253,7.994138,0.033873,2.392562,0.488397,0.48156,13.98228,0.506219,0.0,18.825468,5760003,2880001,2880002,1042.20361328125,236250.125,4.8431077003479,4.354648113250732,25165824,0,48715136,73880960,1334679685,7828862959,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc/repeat_03/stats.json
Hairball,cam0,4,ploc,gpu,1024,768,32,2,8,46,25,32,4,16,31.641010284423828,5.359919,7.676635,0.034083,2.361342,0.490907,0.484561,13.891556,0.504687,0.0,18.717054,5760003,2880001,2880002,1042.20361328125,236250.125,4.84807014465332,4.355500221252441,25165824,0,48715136,73880960,1334525055,7828615296,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc/repeat_04/stats.json
Hairball,cam0,0,ploc_emc1,gpu,1024,768,32,2,8,42,25,32,4,16,32.410804748535156,5.396307,7.653097,0.033873,2.357571,0.476868,0.464864,13.693768,0.479463,0.0,18.44158,5760003,2880001,2880002,1039.5592041015625,236250.125,4.946588039398193,4.466775894165039,25165824,0,48715136,73880960,1355806298,7892608702,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc1/repeat_00/stats.json
Hairball,cam0,1,ploc_emc1,gpu,1024,768,32,2,8,43,25,32,4,16,31.727542877197266,5.391348,7.92393,0.036248,2.376149,0.500693,0.474079,13.750113,0.493498,0.0,18.589148,5760003,2880001,2880002,1039.5592041015625,236250.125,4.89784574508667,4.409162998199463,25165824,0,48715136,73880960,1355830804,7892622403,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc1/repeat_01/stats.json
Hairball,cam0,2,ploc_emc1,gpu,1024,768,32,2,8,44,25,32,4,16,31.330005645751953,5.387646,7.518933,0.032616,2.380688,0.476656,0.492598,13.756763,0.509071,0.0,18.599576,5760003,2880001,2880002,1039.5592041015625,236250.125,4.904713153839111,4.423525333404541,25165824,0,48715136,73880960,1355504142,7891468738,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc1/repeat_02/stats.json
Hairball,cam0,3,ploc_emc1,gpu,1024,768,32,2,8,45,25,32,4,16,31.405433654785156,5.366623,7.673632,0.033943,2.35813,0.504401,0.463468,13.739997,0.48065,0.0,18.531548,5760003,2880001,2880002,1039.5592041015625,236250.125,4.897863388061523,4.417714595794678,25165824,0,48715136,73880960,1355616819,7891769054,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc1/repeat_03/stats.json
Hairball,cam0,4,ploc_emc1,gpu,1024,768,32,2,8,46,25,32,4,16,31.20757293701172,5.393932,7.51991,0.058597,2.38006,0.470873,0.460109,13.661212,0.513048,0.0,18.4823,5760003,2880001,2880002,1039.5592041015625,236250.125,4.919549465179443,4.434805393218994,25165824,0,48715136,73880960,1355386226,7891346067,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc1/repeat_04/stats.json
Hairball,cam0,0,ploc_emc2,gpu,1024,768,32,2,8,42,25,32,4,16,32.330692291259766,5.62811,8.016692,0.04414,2.597546,0.493349,0.496987,13.992832,0.503001,0.0,19.075036,5760003,2880001,2880002,1040.8841552734375,236250.125,4.8665056228637695,4.3783745765686035,25165824,0,48715136,73880960,1339283210,7915859344,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc2/repeat_00/stats.json
Hairball,cam0,1,ploc_emc2,gpu,1024,768,32,2,8,43,25,32,4,16,32.20637512207031,5.615678,7.981974,0.043162,2.607463,0.494758,0.498252,13.889309,0.501734,0.0,18.964274,5760003,2880001,2880002,1040.8841552734375,236250.125,4.898692607879639,4.410671234130859,25165824,0,48715136,73880960,1339208911,7915566743,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc2/repeat_01/stats.json
Hairball,cam0,2,ploc_emc2,gpu,1024,768,32,2,8,44,25,32,4,16,32.07493209838867,5.65472,7.722522,0.042883,2.665991,0.497969,0.491691,13.956499,0.497066,0.0,19.080148,5760003,2880001,2880002,1040.8841552734375,236250.125,4.875482082366943,4.392812252044678,25165824,0,48715136,73880960,1339114009,7914986295,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc2/repeat_02/stats.json
Hairball,cam0,3,ploc_emc2,gpu,1024,768,32,2,8,45,25,32,4,16,32.198062896728516,5.616516,7.864995,0.045397,2.625343,0.489165,0.512921,13.94344,0.528218,0.0,19.077762,5760003,2880001,2880002,1040.8841552734375,236250.125,5.009132385253906,4.5190300941467285,25165824,0,48715136,73880960,1338933786,7914803676,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc2/repeat_03/stats.json
Hairball,cam0,4,ploc_emc2,gpu,1024,768,32,2,8,46,25,32,4,16,33.198543548583984,5.685171,7.738096,0.043232,2.597267,0.496703,0.485892,13.985976,0.508584,0.0,19.079354,5760003,2880001,2880002,1040.8841552734375,236250.125,4.8944854736328125,4.396128177642822,25165824,0,48715136,73880960,1338973327,7914774681,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_emc2/repeat_04/stats.json
Hairball,cam0,0,ploc_sobb,gpu,1024,768,32,2,8,42,25,32,4,16,93.84669494628906,5.377798,10.297158,0.035828,2.400174,0.522622,0.496851,14.005395,0.51614,2.441939,19.08393,5760003,2880001,2880002,930.3137817382812,258750.140625,4.966748237609863,4.373055458068848,25165824,0,48715136,73880960,419335606,5911722350,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_sobb/repeat_00/stats.json
Hairball,cam0,1,ploc_sobb,gpu,1024,768,32,2,8,43,25,32,4,16,93.32218170166016,5.407131,9.721796,0.035829,2.404854,0.514174,0.494058,13.932969,0.508944,2.172071,19.003598,5760003,2880001,2880002,930.3137817382812,258750.140625,4.860720157623291,4.273645877838135,25165824,0,48715136,73880960,419292243,5911591675,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_sobb/repeat_01/stats.json
Hairball,cam0,2,ploc_sobb,gpu,1024,768,32,2,8,44,25,32,4,16,93.69974517822266,5.433322,9.785772,0.036178,2.397241,0.495384,0.529187,14.023418,0.522486,2.264192,19.136864,5760003,2880001,2880002,930.3137817382812,258750.140625,4.897878170013428,4.305455207824707,25165824,0,48715136,73880960,419285149,5911003966,/home/kubik/Diplodocus/diplodocus-project/experiments/runs/Hairball/cam0/ploc_sobb/repeat_02/stats.json
